,season,episode,title,name,quote
2589,1,9,The Baby Show,Cerie,"If you wait too long, you could be like 50 at your kid's graduation."
2590,1,9,The Baby Show,Liz,"50 is not that old, Cerie."
2591,1,9,The Baby Show,Cerie,"Oh, I'm sorry. Are you 50 now?"
2592,1,9,The Baby Show,Jenna,Paul Newman or Robert Redford?
2593,1,9,The Baby Show,Liz,I've told you a thousand times. Newman because I enjoy his salad dressings and lemonade.
2594,1,9,The Baby Show,Jenna,Me too.
2595,1,9,The Baby Show,Jenna,"Okay. Uh, Brad Pitt or George Clooney?"
2596,1,9,The Baby Show,Liz,Do you think I'd be a good mother?
2597,1,9,The Baby Show,Jenna,What?
2598,1,9,The Baby Show,Liz,"Something's kicking in, and the last few months, I've just started wondering if I'm ever gonna have a baby."
2599,1,9,The Baby Show,Liz,"I'm so many steps away from being able to do it, and I panic that maybe I waited too long."
2600,1,9,The Baby Show,Liz,"I mean, what if my junk goes bad?"
2601,1,9,The Baby Show,Liz,What if Cerie is right?
2602,1,9,The Baby Show,Jenna,Wow. Red wine is not your drink.
2603,1,9,The Baby Show,Liz,"I'm sorry. I'm in my right mind. I just... It comes in waves, you know?"
2604,1,9,The Baby Show,Liz,"And, uh, I love my job, and I love my friends. And if I am meant to crank out a kid, then I have plenty of time."
2605,1,9,The Baby Show,Jenna,"Uh, not really."
2606,1,9,The Baby Show,Liz,Jenna!
2607,1,9,The Baby Show,Jenna,"No, Liz, I'm just saying, if this is something you really want, let's go for it."
2608,1,9,The Baby Show,Jenna,"I'll help you. Oh, please, let me help you for once."
2609,1,9,The Baby Show,Jenna,"We'll get you a guy, like that hot dancer Madonna used to have, Lourdes."
2610,1,9,The Baby Show,Liz,"Oh, no, no. That is not how I roll. Forget I said anything, all right?"
2611,1,9,The Baby Show,Jack,Because you agreed to this. I did not make you sign anything. I will not be intimidated by you.
2612,1,9,The Baby Show,Kenneth,"Good morning, Mr. Donaghy."
2613,1,9,The Baby Show,Jack,Go to hell.
2614,1,9,The Baby Show,Kenneth,"No, thank you."
2615,1,9,The Baby Show,Jack,"Kenneth, I'm sorry."
2616,1,9,The Baby Show,Jack,"How do you do it, Kenneth? How do you sit here every day, taking crap from people, and you keep smiling?"
2617,1,9,The Baby Show,Kenneth,"My mother always told me that even when things seem bad, there's someone else who's having a worse day."
2618,1,9,The Baby Show,Kenneth,Like being stung by a bee or getting a splinter or being chained to a wall in someone's sex dungeon.
2619,1,9,The Baby Show,Jack,"Isn't that a kick in the soft stuff, Kenneth?"
2620,1,9,The Baby Show,Jack,"You get strength from your mother, while mine is sucking the life out of me."
2621,1,9,The Baby Show,Jack,"She calls me constantly. That was her. That was her, complaining about where she's living, threatening to move in with me."
2622,1,9,The Baby Show,Kenneth,"Ah, how wonderful."
2623,1,9,The Baby Show,Jack,"No, no, no. That's not wonderful."
2624,1,9,The Baby Show,Jack,"I run companies... plural. But to that woman, I'm always gonna be the punk kid who cried when Pop was run over by a mail truck."
2625,1,9,The Baby Show,Kenneth,"Oh, my. A mailman killed your dad?"
2626,1,9,The Baby Show,Jack,"No, Pop was my dog. My dad left when I was 2, so I grew up calling my collie Pop."
2627,1,9,The Baby Show,Kenneth,Oh. My mother is my best friend.
2628,1,9,The Baby Show,Jack,My mother tried to send me to Vietnam to make a man out of me. I was 12.
2629,1,9,The Baby Show,Kenneth,"Well, my mother has her dark times, too. But that's when I tell her, ""Mama, you carried me for nine months. Let me carry you now."""
2630,1,9,The Baby Show,jack,"You are a remarkable human being, Kenneth."
2631,1,9,The Baby Show,Jack,"I bought my mother a lovely retirement home... in Florida, with a tea garden and big rocks made of foam, because she falls down a lot."
2632,1,9,The Baby Show,Jack,"Got everything she needs except a phone. I told those people... I made it clear... ""Do not give her a phone."""
2633,1,9,The Baby Show,Jack,It's her. It's always her. Hello?
2634,1,9,The Baby Show,Dr. Spaceman,This is Dr. Leo Spaceman.
2635,1,9,The Baby Show,Liz,"Oh, hi. I'm sorry. I got this number under ""fertility"" in the Writers Guild health manual."
2636,1,9,The Baby Show,Dr. Spaceman,"I'm also listed under ""meth addiction"" and ""child psychiatry."""
2637,1,9,The Baby Show,Dr. Spaceman,So what can I help you with?
2638,1,9,The Baby Show,Dr. Spaceman,"I should start by saying that I can't personally help you conceive. Uh, something happened to me while scuba diving."
2639,1,9,The Baby Show,Frank,"Hey. So, Jenna told us you're looking for a baby daddy."
2640,1,9,The Baby Show,Liz,She what?
2641,1,9,The Baby Show,Frank,Yeah. So?
2642,1,9,The Baby Show,Liz,So...
2643,1,9,The Baby Show,Liz,Are you kidding me?!
2644,1,9,The Baby Show,Toofer,"Now, before you say no, I just want to say, our child would have a leg up getting into Harvard."
2645,1,9,The Baby Show,Liz,"Oh, really? Did you go to Harvard? 'Cause you haven't mentioned it in like three hours."
2646,1,9,The Baby Show,Frank,"Our kid would have strong, flat feet."
2647,1,9,The Baby Show,Lutz,"And if you choose me, I agree not to take my shirt off. But I do like to get yelled at during sex."
2648,1,9,The Baby Show,Liz,You're disgusting.
2649,1,9,The Baby Show,Lutz,Yeah. That's a good start.
2650,1,9,The Baby Show,Liz,Get out of here. Jenna had no business telling you guys that.
2651,1,9,The Baby Show,Pete,"Oh, hey. Blue pages. What? What's wrong?"
2652,1,9,The Baby Show,Jenna,Jenna told the writers that I am looking for a guy to get me pregnant. Can you believe her?
2653,1,9,The Baby Show,Pete,I know. It's so uncool.
2654,1,9,The Baby Show,Pete,"I mean, why would she go to them? Who do you know better than me?"
2655,1,9,The Baby Show,Liz,"Aw, come on. Didn't you have a vasectomy?"
2656,1,9,The Baby Show,Pete,"No, I just told my wife I did."
2657,1,9,The Baby Show,Liz,And she doesn't get pregnant how?
2658,1,9,The Baby Show,Pete,I fake it.
2659,1,9,The Baby Show,Liz,Is Jenna out here? Is she rehearsing?
2660,1,9,The Baby Show,Pete,She's onstage.
2661,1,9,The Baby Show,Greta,"Excuse me, Ms. Lemon. Uh, I'm not usually this formal nor this bold, but I figure time is on neither one of our sides."
2662,1,9,The Baby Show,Greta,"Uh, could you excuse us for a second?"
2663,1,9,The Baby Show,Liz,I'd kind of like him to stay.
2664,1,9,The Baby Show,Greta,Very well.
2665,1,9,The Baby Show,,"Ms. Lemon... Liz... I'd like to carry your child, if I might."
2666,1,9,The Baby Show,Greta,"I have a small ferret farm about 60 miles north of the city. It's not much, but it is self-sufficient."
2667,1,9,The Baby Show,Greta,"I can get cable if you want, 'cause I know how much you like the TV. Sometimes I watch you watching it."
2668,1,9,The Baby Show,Greta,Think about it.
2669,1,9,The Baby Show,Liz,Jenna? Stop telling everyone I need someone to get me pregnant.
2670,1,9,The Baby Show,Jenna,I'm not telling everyone.
2671,1,9,The Baby Show,Liz,Oh!
2672,1,9,The Baby Show,Josh,"Guys, check this out. Oprah and Stedman are the same person."
2673,1,9,The Baby Show,Liz,You know what? I don't have time for this conversation. I don't have time for anything.
2674,1,9,The Baby Show,Josh,That's why he/she won't run for president. Mm-hmm.
2675,1,9,The Baby Show,Liz,"Hey, you got to stop doing that impression. Tracy hates it."
2676,1,9,The Baby Show,Josh,What? But it's funny. These guys like it.
2677,1,9,The Baby Show,Josh,The Mars probe didn't break. It was attacked by a Martian cougar.
2678,1,9,The Baby Show,Tracy,"This is how you take care of things, Liz Lemon? I'm going to Jack Donaghy."
2679,1,9,The Baby Show,Liz,"No. No, Tray. Please don't do that."
2680,1,9,The Baby Show,Tracy,Too late. This is untoward. This is not toward!
2681,1,9,The Baby Show,Liz,"You better fix this, nerd."
2682,1,9,The Baby Show,Liz,"Otherwise Jack Donaghy is gonna kill me, then he's gonna kill you, and then he's gonna fold us up in a pizza and eat us."
2683,1,9,The Baby Show,Josh,What?
2684,1,9,The Baby Show,Bobby,"Hey, Liz, I heard you're looking for a hookup."
2685,1,9,The Baby Show,Liz,"Oh, you know what? Everybody stop working right now!"
2686,1,9,The Baby Show,Liz,"I don't want to have sex with any of you. I have plenty of time to have a baby, and I am not looking for sperm donors."
2687,1,9,The Baby Show,Bobby,Okay. But do you still want a sound hookup so you can listen to rehearsal?
2688,1,9,The Baby Show,Liz,Yeah. Thanks.
2689,1,9,The Baby Show,Liz,"How are you, Bobby? Good? Great."
2690,1,9,The Baby Show,Tracy,Yo.
2691,1,9,The Baby Show,Josh,"Tracy, it's Jack Donaghy. I hear we have a problem with Josh Girard."
2692,1,9,The Baby Show,Tracy,"Damn right! Keeps impersonating me, making me into a caricature."
2693,1,9,The Baby Show,Josh,"I would take care of this if I could, but it's tricky."
2694,1,9,The Baby Show,Josh,"You see, Josh's father is an assassin with the Russian mafia. They call him El Matador."
2695,1,9,The Baby Show,Tracy,Whoa. Those dudes are crazy. Forget it. I don't need any of that noise.
2696,1,9,The Baby Show,Josh,"It happies me to hear you say that. For being so understanding, I'm sending you our new super-top-secret invisible motorcycle."
2697,1,9,The Baby Show,Tracy,For real?
2698,1,9,The Baby Show,Josh,For realsies.
2699,1,9,The Baby Show,Josh,"Now, if you'll excuse me, I need to see a doctor. I keep pooping during sex."
2700,1,9,The Baby Show,Jack,"Lemon, we have a problem."
2701,1,9,The Baby Show,Liz,I have this whole Tracy-Josh thing under control.
2702,1,9,The Baby Show,Jack,What are you talking about?
2703,1,9,The Baby Show,Liz,Nothing. What are you talking about?
2704,1,9,The Baby Show,Jack,"You. You yelling at the crew, you trawling for seed."
2705,1,9,The Baby Show,Liz,"Oh, it's a big misunderstanding. Jenna thinks that I want to have a baby."
2706,1,9,The Baby Show,Jack,I should have known this was going to be a problem when I decided to mentor a woman.
2707,1,9,The Baby Show,Liz,"No, in fact, what I said was that my body is trying to make me think I want to have a baby."
2708,1,9,The Baby Show,Liz,But my body is not the boss of me. My brain is.
2709,1,9,The Baby Show,Jack,"If you insist upon going all Murphy Brown on me, let me give you a tip."
2710,1,9,The Baby Show,Jack,Don't smother your child with affection to compensate for not having a man in your life.
2711,1,9,The Baby Show,Jack,"Don't say, ""You're the only man I'll ever love."" Even babies know that's creepy."
2712,1,9,The Baby Show,Liz,Of course.
2713,1,9,The Baby Show,Jack,"Don't put little notes in their lunch bag that say, ""Mommy's watching you."" People find those things."
2714,1,9,The Baby Show,Liz,"I bet you behaved yourself, though."
2715,1,9,The Baby Show,jack,"If your child is a terrific hockey player and a gifted flautist, don't make them play the national anthem on the flute in front of their teammates."
2716,1,9,The Baby Show,Liz,Your mother did that?
2717,1,9,The Baby Show,Jack,"Now she wants to move in with me. I can't have that, Lemon."
2718,1,9,The Baby Show,Liz,Then be an adult and call her and say you love her very much but that living together is not going to work for you.
2719,1,9,The Baby Show,Jack,"Oh, no. You don't know my mother."
2720,1,9,The Baby Show,Jack,This is a woman that actually had a heart attack to prevent me from going on my honeymoon.
2721,1,9,The Baby Show,Liz,Maybe her heart broke 'cause she spent 20 years raising you and you're a total ingrate.
2722,1,9,The Baby Show,Jack,That's exactly what she said.
2723,1,9,The Baby Show,,"Is this what you want, Lemon? To breathe life into another human being just to spend the rest of your days slowly sucking it out of them?"
2724,1,9,The Baby Show,Liz,No. That's why my brain is the boss.
2725,1,9,The Baby Show,Jack,Speak of the devil.
2726,1,9,The Baby Show,Liz,Take a breath. Be nice.
2727,1,9,The Baby Show,Jack,"Hello, Mother. So nice to hear your voice."
2728,1,9,The Baby Show,Jack,"No, I am not on anything."
2729,1,9,The Baby Show,Jack,"I know that things have been difficult for you lately, and I was thinking... you carried me for nine months. Let me carry you now."
2730,1,9,The Baby Show,Jack,"Well, right back at you, Colleen! Yeah, that's right!"
2731,1,9,The Baby Show,Jack,You cut Pop's balls off and left him in the street to die!
2732,1,9,The Baby Show,Cerie,"Liz, check out my wedding dress."
2733,1,9,The Baby Show,Liz,"Absolutely not, young lady."
2734,1,9,The Baby Show,Tracy,"Kenneth, get Donaghy on the phone."
2735,1,9,The Baby Show,Kenneth,"Jonathan, I have Tracy Jordan for Mr. Donaghy."
2736,1,9,The Baby Show,Liz,"No, no, no. Tracy, please, do not bother Jack."
2737,1,9,The Baby Show,Tracy,B. B. Jackson's condo?
2738,1,9,The Baby Show,Liz,No.
2739,1,9,The Baby Show,Tracy,A children's clothing store in Dubai?
2740,1,9,The Baby Show,Liz,Stop guessing.
2741,1,9,The Baby Show,Liz,What I'm saying is leave Jack alone.
2742,1,9,The Baby Show,Tracy,"Too late, Liz Lemon. He called me five minutes ago."
2743,1,9,The Baby Show,Liz,"Five minutes ago, I was with him."
2744,1,9,The Baby Show,Liz,How did he sound? What did he say?
2745,1,9,The Baby Show,Tracy,"Nothing unusual... Russian mobs, invisible motorcycles, sex pooping."
2746,1,9,The Baby Show,Liz,Are you insane?
2747,1,9,The Baby Show,Liz,What are you gonna do when Tracy asks Jack for his invisible motorcycle?
2748,1,9,The Baby Show,Josh,Uh...
2749,1,9,The Baby Show,Liz,"Yeah, dummy. Here's what you're gonna do."
2750,1,9,The Baby Show,Jonathan,It's not your mother!
2751,1,9,The Baby Show,Jack,Hello?
2752,1,9,The Baby Show,Josh,Donaghy!
2753,1,9,The Baby Show,Jack,"What's up, Tray?"
2754,1,9,The Baby Show,Liz,"If, in the future... "
2755,1,9,The Baby Show,Josh,"If, in the future...if I mention anything crazy... like an invisible motorcycle... it means I'm off my meds... and should be ignored."
2756,1,9,The Baby Show,Josh,"Also, I think Josh Girard is a young Alec Guinness."
2757,1,9,The Baby Show,Tracy,"Go back on your meds, Tracy."
2758,1,9,The Baby Show,Liz,Hang up. 
2759,1,9,The Baby Show,Josh,Hang up.
2760,1,9,The Baby Show,Jack,What? 
2761,1,9,The Baby Show,Josh,What?
2762,1,9,The Baby Show,Liz,Idiot. 
2763,1,9,The Baby Show,Josh,Idiot.
2764,1,9,The Baby Show,Jack,"Tracy, I've got to go."
2765,1,9,The Baby Show,Jack,Idiot.
2766,1,9,The Baby Show,Josh,I think that went well.
2767,1,9,The Baby Show,Liz,Now you got to call Tracy as Jack.
2768,1,9,The Baby Show,Josh,Or I could call him as Christopher Walken.
2769,1,9,The Baby Show,Liz,Do you not understand what we're doing?
2770,1,9,The Baby Show,Liz,"Jenna, did you tell Life & Style that your favorite book is the Koran?"
2771,1,9,The Baby Show,Jenna,I just wanted to sound smart.
2772,1,9,The Baby Show,Liz,"Oh, hi, baby."
2773,1,9,The Baby Show,Anna,Would you take her for a second? I'm trying to finish her eyes.
2774,1,9,The Baby Show,Liz,"Oh, I'm actually really busy."
2775,1,9,The Baby Show,Anna,Please. I heard you were baby-crazy.
2776,1,9,The Baby Show,Liz,"Uh, no."
2777,1,9,The Baby Show,Jenna,"Yes, she is"
2778,1,9,The Baby Show,Anna,Please.
2779,1,9,The Baby Show,Liz,"Oh. Oh, for the love of Nut. Okay."
2780,1,9,The Baby Show,Liz,"How about that, huh?"
2781,1,9,The Baby Show,Anna,"Yeah. She likes you. Go ahead, walk around."
2782,1,9,The Baby Show,Liz,"Oh, okay."
2783,1,9,The Baby Show,Jenna,Look how pretty I look.
2784,1,9,The Baby Show,,You're the cutest baby in the world. Who's the cutest baby in the world? Who's the cutest baby in the world?
2785,1,9,The Baby Show,Liz,How did I get home?
2786,1,9,The Baby Show,Liz,Why didn't you say something?
2787,1,9,The Baby Show,Tracy,Jack Donaghy?
2788,1,9,The Baby Show,Tracy,"Now, I know you asked me not to say anything. But I think I know somebody that can help you with your sex-poop problem."
2789,1,9,The Baby Show,Josh,Hi.
2790,1,9,The Baby Show,Josh,Please don't hurt me.
2791,1,9,The Baby Show,Josh,I can't help it. It just pours out of me.
2792,1,9,The Baby Show,Josh,I'm Jack Donaghy. I'm important. I just bought the moon.
2793,1,9,The Baby Show,Josh,"Oh, my God. I'm doing it again."
2794,1,9,The Baby Show,Josh,What?
2795,1,9,The Baby Show,Josh,"Mother, I love you, too. But living together is not gonna work out for me."
2796,1,9,The Baby Show,Josh,"Yes, I went this morning."
2797,1,9,The Baby Show,Josh,I don't know. Regular consistency.
2798,1,9,The Baby Show,Josh,I can't do this.
2799,1,9,The Baby Show,Jack,Every day for the rest of your or her life. And she will outlive you. She's like Castro.
2800,1,9,The Baby Show,Tracy,"And when you're done with that, call my wife and tell her I'm sorry about what happened with me and Keith and them."
2801,1,9,The Baby Show,Josh,Wait. Who?
2802,1,9,The Baby Show,Pete,"Oh, God! It's true that you had the baby."
2803,1,9,The Baby Show,Liz,I don't know what happened.
2804,1,9,The Baby Show,Liz,"One minute, I was holding the baby in makeup. And then, suddenly, it was like highway hypnosis."
2805,1,9,The Baby Show,Liz,"You know, when you pull into your driveway, but you don't remember driving home?"
2806,1,9,The Baby Show,Pete,"Oh, right, and you have someone else's baby in your car."
2807,1,9,The Baby Show,Liz,I feel so terrible.
2808,1,9,The Baby Show,Pete,Give me the baby. I'll try to smooth things over. What's her name?
2809,1,9,The Baby Show,Liz,"Well, Anna calls her Isabelle, but I call her Nancy."
2810,1,9,The Baby Show,Pete,Think it might be a good idea if I give Anna the rest of the week off.
2811,1,9,The Baby Show,Liz,Seriously? We're really busy.
2812,1,9,The Baby Show,Liz,"Well, of course, of course."
2813,1,9,The Baby Show,Jenna,Stealing a baby? Really?
2814,1,9,The Baby Show,Pete,"Hey, I found Isabelle! I'm a hero."
2815,1,9,The Baby Show,Anna,"Hi, baby. Oh, baby."
2816,1,9,The Baby Show,Liz,"You're loving this, aren't you?"
2817,1,9,The Baby Show,Jack,"Oh, yes. I'm a big fan of kidnapping, especially by my middle management."
2818,1,9,The Baby Show,Jack,The thing you were saying about listening to your mind and not your body... how's that going for you?
2819,1,9,The Baby Show,Liz,My body is telling me several things.
2820,1,9,The Baby Show,Liz,"First of all, I need to start working out. That kid was killing my arms."
2821,1,9,The Baby Show,Liz,"Number two, I could be very happy with a baby that looks nothing like me and didn't bake in my oven."
2822,1,9,The Baby Show,Liz,"Three, I got to let myself have a personal life."
2823,1,9,The Baby Show,Jack,That's what I've been telling you for five months.
2824,1,9,The Baby Show,Liz,"Well, you're right again."
2825,1,9,The Baby Show,Liz,"Write it down in your little ""I'm Awesome"" book."
2826,1,9,The Baby Show,Jack,Where are you going? You have a rehearsal about to start.
2827,1,9,The Baby Show,Liz,"I stole a baby, Jack. I'm taking a half day."
2828,1,9,The Baby Show,Jack,Fair enough.
2829,1,9,The Baby Show,Liz,I have to do some thinking.
2830,1,9,The Baby Show,Liz,"Maybe it's impossible to have it all... the career, the family."
2831,1,9,The Baby Show,Liz,"But if anybody can figure out how to do it, it's me."
2832,1,9,The Baby Show,Jack,That's going up.
2833,1,9,The Baby Show,Liz,"Aw, nerds!"
2834,1,9,The Baby Show,Kenneth,"I was talking about you at work today, Mother."
2835,1,9,The Baby Show,Kenneth,"I think my boss, Mr. Jack Donaghy, wishes you were his mother."
2836,1,9,The Baby Show,Kenneth,"Isn't that something, Mother?"
2837,1,9,The Baby Show,Kenneth's Mother,"Yes, Kenneth. That's sweet."
2838,1,9,The Baby Show,Kenneth's Mother,Do you have me on speakerphone again?
2839,1,9,The Baby Show,Kenneth,"Yes, ma'am. It's just like ""Charlie's Angels."""
2840,1,9,The Baby Show,Kenneth's Mother,"Oh, by the way, did you get your old Halloween decorations I sent you?"
2841,1,9,The Baby Show,Kenneth,"Oh, yes! Thank you."
2842,1,9,The Baby Show,Kenneth,I'm looking at the kooky skeleton right now. I love it.
2843,1,9,The Baby Show,Kenneth,You're the best mother in the whole world.
2844,1,9,The Baby Show,Kenneth's Mother,"Okay. Calm down, dear."
2845,1,9,The Baby Show,Kenneth,"Yes, Mother."
2846,1,10,The Rural Juror,Jack,"The flowers are lovely, thank you."
2847,1,10,The Rural Juror,Jack,"No, you hang up first."
2848,1,10,The Rural Juror,Jack,"Okay, on the count of three. One, two, three. No, I didn't hang up, either."
2849,1,10,The Rural Juror,Tracy,"Donaghy, I need your help!"
2850,1,10,The Rural Juror,Jack,"I miss you, too. I said, ""I miss you, too."" You're breaking up. Maureen? She cut out."
2851,1,10,The Rural Juror,Tracy,"I need $60,000, or I'm gonna lose my house."
2852,1,10,The Rural Juror,Jack,Which house?
2853,1,10,The Rural Juror,Tracy,"I need $100,000, or I'm gonna lose both my houses."
2854,1,10,The Rural Juror,Jack,"Tracy, I don't understand. You've starred in 14 films. You don't have any money saved?"
2855,1,10,The Rural Juror,Tracy,No. I lost all of it.
2856,1,10,The Rural Juror,Jack,Really? Who's your money manager?
2857,1,10,The Rural Juror,Tracy,Grizz.
2858,1,10,The Rural Juror,Grizz,"WorldCom, man. WorldCom."
2859,1,10,The Rural Juror,Jack,"Look, Tracy, I can't just give you money. But what I can do is show you how you can earn all the money you need."
2860,1,10,The Rural Juror,Jack,You must know Arsenio.
2861,1,10,The Rural Juror,Tracy,Hall or Billingham?
2862,1,10,The Rural Juror,Jack,You know someone named Arsenio Billingham?
2863,1,10,The Rural Juror,Tracy,No.
2864,1,10,The Rural Juror,Jack,"A few years ago, Arsenio Hall came to a colleague of mine with a similar problem."
2865,1,10,The Rural Juror,Jack,My friend suggested that we brand Arsenio... put his name and face on a product.
2866,1,10,The Rural Juror,Jack,"Because of Arsenio's ""woof woof"" catchphrase, we settled on dog food."
2867,1,10,The Rural Juror,Jack,The product was a runaway success.
2868,1,10,The Rural Juror,Jack,The company and Arsenio made millions.
2869,1,10,The Rural Juror,Tracy,I like that. Put my name on something.
2870,1,10,The Rural Juror,Tracy,But what would I sell?
2871,1,10,The Rural Juror,Jack,The product is irrelevant. The people aren't buying that. They're buying you.
2872,1,10,The Rural Juror,Jack,"Now, you come back with an idea of a product you'd be willing to sell... anything at all... and you'll have all the money you can dream of."
2873,1,10,The Rural Juror,Tracy,I'm on it.
2874,1,10,The Rural Juror,Tracy,I forgot about that WorldCom mess.
2875,1,10,The Rural Juror,Tracy,Why you got to be so obsessed with telecommunications?
2876,1,10,The Rural Juror,Jack,"Get me Maureen Dowd back on the phone, please."
2877,1,10,The Rural Juror,Jenna,"Hey, I got to miss an hour of rehearsal today 'cause I just found out from my publicist I've been booked on ""The View."""
2878,1,10,The Rural Juror,Pete,"Oh, Jenna, that's great."
2879,1,10,The Rural Juror,Pete,"For the first time in your life, you'll be in a room full of women, and you'll be the least crazy one."
2880,1,10,The Rural Juror,Jenna,I know.
2881,1,10,The Rural Juror,Liz,"Oh, you know what clip you should show? ""MTV Darfur."" You and Tracy were really funny in that."
2882,1,10,The Rural Juror,Jenna,"Oh, this isn't for ""TGS."" It's for my movie. ""The 'Rura Jura""' has a limited release next week."
2883,1,10,The Rural Juror,Liz,"Oh, congratulations."
2884,1,10,The Rural Juror,Liz,"I didn't know they had a release date for ""The Rur..."" for that movie."
2885,1,10,The Rural Juror,Jenna,"Oh, sorry. Got to take this. Hello?"
2886,1,10,The Rural Juror,Pete,You still don't know what the title is?
2887,1,10,The Rural Juror,Liz,No. No one does.
2888,1,10,The Rural Juror,Liz,It's gone on way too long to ask her about it.
2889,1,10,The Rural Juror,Writer 1,"This title isn't hard to understand, right?"
2890,1,10,The Rural Juror,Writer 2,No. It's awesome.
2891,1,10,The Rural Juror,Writer 1,I love that we can work while we're on coca1ne.
2892,1,10,The Rural Juror,Liz,"Could it be ""Roar Her, Gem Her""?"
2893,1,10,The Rural Juror,Pete,"No. That doesn't make any sense. It's got to be ""Oral Germ Whore."""
2894,1,10,The Rural Juror,Jenna,Okay. Bye. Sorry. That was my publicist.
2895,1,10,The Rural Juror,Jenna,"You know, I have to admit, I kind of like that Tracy Jordan is no longer the only movie star on ""TGS."""
2896,1,10,The Rural Juror,Jenna,Maybe I'll finally start getting some respect around here.
2897,1,10,The Rural Juror,Frank,"What's up, flabby butt? You look weird today."
2898,1,10,The Rural Juror,Frank,"Hey, Pete, you want to see a comic book with pregnant zombie nuns?"
2899,1,10,The Rural Juror,Pete,"Yes, I do."
2900,1,10,The Rural Juror,Frank,Cool.
2901,1,10,The Rural Juror,Jenna,And I have a screener of the movie for you. I want you to watch it.
2902,1,10,The Rural Juror,Liz,"Ah. ""The Rural Juror."" That is something."
2903,1,10,The Rural Juror,Liz,I can't wait to watch it.
2904,1,10,The Rural Juror,Jenna,"Oh, you won't be disappointed."
2905,1,10,The Rural Juror,Jenna,The source material was amazing. It's hard to go wrong with a Kevin Grisham novel.
2906,1,10,The Rural Juror,Liz,You mean John Grisham?
2907,1,10,The Rural Juror,Jenna,"Oh, no. Kevin. John's brother."
2908,1,10,The Rural Juror,Jenna,"Did you know that before Kevin was a novelist, he worked at a recycling center?"
2909,1,10,The Rural Juror,Liz,Wow.
2910,1,10,The Rural Juror,Jenna,"And he just finished writing the sequel. It's called ""Urban Fervor."""
2911,1,10,The Rural Juror,Liz,"Boy, these titles. They really make you think."
2912,1,10,The Rural Juror,Jenna,"Oh, wow."
2913,1,10,The Rural Juror,Liz,Oh!
2914,1,10,The Rural Juror,Jenna,"Doesn't it seem like just yesterday we were doing the show back in Chicago, dreaming about being in the movies?"
2915,1,10,The Rural Juror,Liz,We've come a long way from that apartment we shared in Little Armenia.
2916,1,10,The Rural Juror,Jenna,"Oh, it was so weird there."
2917,1,10,The Rural Juror,Jenna,Do you remember that neighborhood festival where they killed a goat in the street?
2918,1,10,The Rural Juror,Liz,Yes! But we did have really good luck that year.
2919,1,10,The Rural Juror,Jenna,Yeah.
2920,1,10,The Rural Juror,Tracy,I need to come up with a big idea for a product to put my name on.
2921,1,10,The Rural Juror,Tracy,Something no one has thought of. Something crazy.
2922,1,10,The Rural Juror,Kenneth,I know a gentleman who had a lot of crazy ideas.
2923,1,10,The Rural Juror,Kenneth,He was a carpenter. He wanted everyone to love one another.
2924,1,10,The Rural Juror,Tracy,"Oh, you mean Jesus?"
2925,1,10,The Rural Juror,Kenneth,No. Miguel from set design. He's over there.
2926,1,10,The Rural Juror,Tracy,Eureko!
2927,1,10,The Rural Juror,Pete,"Hey, what are you doing back here? They're rehearsing your Paris Hilton sketch."
2928,1,10,The Rural Juror,Liz,I'm trying to avoid Jenna. She gave me a screener of her movie.
2929,1,10,The Rural Juror,Pete,And?
2930,1,10,The Rural Juror,Liz,"Oh, Pete, it's awful. I couldn't believe how bad it was."
2931,1,10,The Rural Juror,Liz,Although I guess it's no surprise that Tony Hawk can't play blind.
2932,1,10,The Rural Juror,Pete,So you must know the title.
2933,1,10,The Rural Juror,Liz,"Yes! Yes. ""The Rural Juror."""
2934,1,10,The Rural Juror,Pete,"""The Ru..."""
2935,1,10,The Rural Juror,Liz,Rural.
2936,1,10,The Rural Juror,Pete,"""The R..."""
2937,1,10,The Rural Juror,Liz,Rural.
2938,1,10,The Rural Juror,Pete,Eh. So what are you gonna do about Jenna?
2939,1,10,The Rural Juror,Liz,Same I've always done when she's in something terrible... think of one thing nice to say and then hug her.
2940,1,10,The Rural Juror,Jenna,"So, what did you think?"
2941,1,10,The Rural Juror,Liz,"Oh, my God. You looked so beautiful."
2942,1,10,The Rural Juror,Liz,The lighting was really neat.
2943,1,10,The Rural Juror,Liz,Ethan and I both thought the programs were really easy to read.
2944,1,10,The Rural Juror,Pete,"So, what nice thing are you gonna say about ""The Roaring Junior""?"
2945,1,10,The Rural Juror,Liz,"Oh, I don't know. It's a mess."
2946,1,10,The Rural Juror,Liz,"No, you've got to tell them that when Paris Hilton tries to make out with the bear, the bear has to act like he's into it."
2947,1,10,The Rural Juror,Pete,Right.
2948,1,10,The Rural Juror,Tracy,"Donaghy, stop what you're doing, 'cause I'm about to blow your mind."
2949,1,10,The Rural Juror,Tracy,Hit it!
2950,1,10,The Rural Juror,Tracy,Tired of your sandwich making you angry? Then behold... the Tracy Jordan Meat Machine!
2951,1,10,The Rural Juror,Tracy,"Stick any three meats, whatever you want... bologna, salami, boar... whatever... into this sexy lady, and she will melt them all together into one delicious food ball."
2952,1,10,The Rural Juror,Tracy,Never again will you have to suffer through the bread part of your sandwich.
2953,1,10,The Rural Juror,Tracy,I give you the Tracy Jordan Meat Machine.
